spread_line,result,normalized_modeled_prob
-14.0,51,0.0000001
-14.0,52,0.0000001
-14.0,53,0.0000000
-14.0,54,0.0000000
-14.0,55,0.0000000
-14.0,56,0.0000000
-14.0,57,0.0000000
-14.0,58,0.0000000
-14.0,59,0.0000000
-14.0,60,0.0000000
-14.0,61,0.0000000
-14.0,62,0.0000000
-14.0,63,0.0000000
-14.0,64,0.0000000
-14.0,65,0.0000000
-14.0,66,0.0000000
-14.0,67,0.0000000
-14.0,68,0.0000000
-14.0,69,0.0000000
-14.0,70,0.0000000
-14.0,71,0.0000000
-14.0,72,0.0000000
-14.0,73,0.0000000
-14.0,74,0.0000000
-13.5,-75,0.0000002
-13.5,-74,0.0000003
-13.5,-73,0.0000004
-13.5,-72,0.0000006
-13.5,-71,0.0000008
-13.5,-70,0.0000011
-13.5,-69,0.0000015
-13.5,-68,0.0000020
-13.5,-67,0.0000027
-13.5,-66,0.0000036
-13.5,-65,0.0000047
-13.5,-64,0.0000062
-13.5,-63,0.0000080
-13.5,-62,0.0000104
-13.5,-61,0.0000135
-13.5,-60,0.0000173
-13.5,-59,0.0000221
-13.5,-58,0.0000281
-13.5,-57,0.0000355
-13.5,-56,0.0000446
-13.5,-55,0.0000558
-13.5,-54,0.0000694
-13.5,-53,0.0000859
-13.5,-52,0.0001058
-13.5,-51,0.0001295
-13.5,-50,0.0001577
-13.5,-49,0.0001911
-13.5,-48,0.0002302
-13.5,-47,0.0002760
-13.5,-46,0.0003310
-13.5,-45,0.0005629
-13.5,-44,0.0030138
-13.5,-43,0.0069932
-13.5,-42,0.0060388
-13.5,-41,0.0079171
-13.5,-40,0.0039347
-13.5,-39,0.0045714
-13.5,-38,0.0094715
-13.5,-37,0.0046708
-13.5,-36,0.0019507
-13.5,-35,0.0059747
-13.5,-34,0.0125188
-13.5,-33,0.0067243
-13.5,-32,0.0078372
-13.5,-31,0.0155289
-13.5,-30,0.0084407
-13.5,-29,0.0098637
-13.5,-28,0.0193546
-13.5,-27,0.0099926
-13.5,-26,0.0046788
-13.5,-25,0.0129206
-13.5,-24,0.0263244
-13.5,-23,0.0141752
-13.5,-22,0.0169992
-13.5,-21,0.0338294
-13.5,-20,0.0167765
-13.5,-19,0.0071132
-13.5,-18,0.0236551
-13.5,-17,0.0505967
-13.5,-16,0.0259527
-13.5,-15,0.0378541
-13.5,-14,0.0819281
-13.5,-13,0.0422917
-13.5,-12,0.0101681
-13.5,-11,0.0275426
-13.5,-10,0.0583722
-13.5,-9,0.0283105
-13.5,-8,0.0223944
-13.5,-7,0.0427517
-13.5,-6,0.0205701
-13.5,-5,0.0069532
-13.5,-4,0.0154428
-13.5,-3,0.0303677
-13.5,-2,0.0149044
-13.5,-1,0.0048829
-13.5,0,0.0008446
-13.5,1,0.0041979
-13.5,2,0.0102457
-13.5,3,0.0198076
-13.5,4,0.0096483
-13.5,5,0.0034103
-13.5,6,0.0075033
-13.5,7,0.0147198
-13.5,8,0.0072966
-13.5,9,0.0062562
-13.5,10,0.0118653
-13.5,11,0.0055242
-13.5,12,0.0016427
-13.5,13,0.0043136
-13.5,14,0.0090055
-13.5,15,0.0042412
-13.5,16,0.0036526
-13.5,17,0.0074036
-13.5,18,0.0032508
-13.5,19,0.0007229
-13.5,20,0.0025748
-13.5,21,0.0057935
-13.5,22,0.0026027
-13.5,23,0.0022625
-13.5,24,0.0048799
-13.5,25,0.0020502
-13.5,26,0.0003366
-13.5,27,0.0016604
-13.5,28,0.0039383
-13.5,29,0.0017223
-13.5,30,0.0015141
-13.5,31,0.0033855
-13.5,32,0.0013925
-13.5,33,0.0001892
-13.5,34,0.0011503
-13.5,35,0.0027937
-13.5,36,0.0011430
-13.5,37,0.0000839
-13.5,38,0.0000063
-13.5,39,0.0000041
-13.5,40,0.0000031
-13.5,41,0.0000023
-13.5,42,0.0000017
-13.5,43,0.0000013
-13.5,44,0.0000010
-13.5,45,0.0000007
-13.5,46,0.0000005
-13.5,47,0.0000004
-13.5,48,0.0000003
-13.5,49,0.0000002
-13.5,50,0.0000001
-13.5,51,0.0000001
-13.5,52,0.0000001
-13.5,53,0.0000001
-13.5,54,0.0000000
-13.5,55,0.0000000
-13.5,56,0.0000000
-13.5,57,0.0000000
-13.5,58,0.0000000
-13.5,59,0.0000000
-13.5,60,0.0000000
-13.5,61,0.0000000
-13.5,62,0.0000000
-13.5,63,0.0000000
-13.5,64,0.0000000
-13.5,65,0.0000000
-13.5,66,0.0000000
-13.5,67,0.0000000
-13.5,68,0.0000000
-13.5,69,0.0000000
-13.5,70,0.0000000
-13.5,71,0.0000000
-13.5,72,0.0000000
-13.5,73,0.0000000
-13.5,74,0.0000000
-13.0,-75,0.0000002
-13.0,-74,0.0000003
-13.0,-73,0.0000004
-13.0,-72,0.0000005
-13.0,-71,0.0000007
-13.0,-70,0.0000010
-13.0,-69,0.0000013
-13.0,-68,0.0000018
-13.0,-67,0.0000024
-13.0,-66,0.0000032
-13.0,-65,0.0000042
-13.0,-64,0.0000055
-13.0,-63,0.0000072
-13.0,-62,0.0000094
-13.0,-61,0.0000121
-13.0,-60,0.0000156
-13.0,-59,0.0000200
-13.0,-58,0.0000255
-13.0,-57,0.0000323
-13.0,-56,0.0000407
-13.0,-55,0.0000510
-13.0,-54,0.0000637
-13.0,-53,0.0000790
-13.0,-52,0.0000975
-13.0,-51,0.0001197
-13.0,-50,0.0001462
-13.0,-49,0.0001776
-13.0,-48,0.0002145
-13.0,-47,0.0002578
-13.0,-46,0.0003101
-13.0,-45,0.0005382
-13.0,-44,0.0029720
-13.0,-43,0.0069253
-13.0,-42,0.0059714
-13.0,-41,0.0078326
-13.0,-40,0.0038733
-13.0,-39,0.0044989
-13.0,-38,0.0093573
-13.0,-37,0.0045927
-13.0,-36,0.0018919
-13.0,-35,0.0058739
-13.0,-34,0.0123518
-13.0,-33,0.0066156
-13.0,-32,0.0077086
-13.0,-31,0.0153091
-13.0,-30,0.0083098
-13.0,-29,0.0097047
-13.0,-28,0.0190619
-13.0,-27,0.0098460
-13.0,-26,0.0046171
-13.0,-25,0.0127073
-13.0,-24,0.0258617
-13.0,-23,0.0139602
-13.0,-22,0.0166814
-13.0,-21,0.0331002
-13.0,-20,0.0164957
-13.0,-19,0.0070758
-13.0,-18,0.0229524
-13.0,-17,0.0488156
-13.0,-16,0.0250807
-13.0,-15,0.0349361
-13.0,-14,0.0747701
-13.0,-13,0.0360196
-13.0,-12,0.0101052
-13.0,-11,0.0293342
-13.0,-10,0.0626499
-13.0,-9,0.0301986
-13.0,-8,0.0236027
-13.0,-7,0.0452455
-13.0,-6,0.0216845
-13.0,-5,0.0072224
-13.0,-4,0.0161742
-13.0,-3,0.0319133
-13.0,-2,0.0156413
-13.0,-1,0.0051001
-13.0,0,0.0008526
-13.0,1,0.0044060
-13.0,2,0.0107478
-13.0,3,0.0207677
-13.0,4,0.0101348
-13.0,5,0.0036060
-13.0,6,0.0078794
-13.0,7,0.0154131
-13.0,8,0.0076636
-13.0,9,0.0065694
-13.0,10,0.0124106
-13.0,11,0.0058015
-13.0,12,0.0017546
-13.0,13,0.0045277
-13.0,14,0.0094018
-13.0,15,0.0044449
-13.0,16,0.0038262
-13.0,17,0.0077167
-13.0,18,0.0034017
-13.0,19,0.0007740
-13.0,20,0.0026905
-13.0,21,0.0060244
-13.0,22,0.0027139
-13.0,23,0.0023573
-13.0,24,0.0050658
-13.0,25,0.0021333
-13.0,26,0.0003569
-13.0,27,0.0017249
-13.0,28,0.0040803
-13.0,29,0.0017866
-13.0,30,0.0015694
-13.0,31,0.0035033
-13.0,32,0.0014422
-13.0,33,0.0001977
-13.0,34,0.0011900
-13.0,35,0.0028871
-13.0,36,0.0011817
-13.0,37,0.0000875
-13.0,38,0.0000072
-13.0,39,0.0000048
-13.0,40,0.0000036
-13.0,41,0.0000027
-13.0,42,0.0000020
-13.0,43,0.0000015
-13.0,44,0.0000011
-13.0,45,0.0000008
-13.0,46,0.0000006
-13.0,47,0.0000004
-13.0,48,0.0000003
-13.0,49,0.0000002
-13.0,50,0.0000002
-13.0,51,0.0000001
-13.0,52,0.0000001
-13.0,53,0.0000001
-13.0,54,0.0000000
-13.0,55,0.0000000
-13.0,56,0.0000000
-13.0,57,0.0000000
-13.0,58,0.0000000
-13.0,59,0.0000000
-13.0,60,0.0000000
-13.0,61,0.0000000
-13.0,62,0.0000000
-13.0,63,0.0000000
-13.0,64,0.0000000
-13.0,65,0.0000000
-13.0,66,0.0000000
-13.0,67,0.0000000
-13.0,68,0.0000000
-13.0,69,0.0000000
-13.0,70,0.0000000
-13.0,71,0.0000000
-13.0,72,0.0000000
-13.0,73,0.0000000
-13.0,74,0.0000000
-12.5,-75,0.0000002
-12.5,-74,0.0000002
-12.5,-73,0.0000003
-12.5,-72,0.0000005
-12.5,-71,0.0000006
-12.5,-70,0.0000009
-12.5,-69,0.0000012
-12.5,-68,0.0000016
-12.5,-67,0.0000021
-12.5,-66,0.0000028
-12.5,-65,0.0000037
-12.5,-64,0.0000049
-12.5,-63,0.0000064
-12.5,-62,0.0000084
-12.5,-61,0.0000109
-12.5,-60,0.0000141
-12.5,-59,0.0000181
-12.5,-58,0.0000231
-12.5,-57,0.0000294
-12.5,-56,0.0000371
-12.5,-55,0.0000467
-12.5,-54,0.0000584
-12.5,-53,0.0000726
-12.5,-52,0.0000899
-12.5,-51,0.0001106
-12.5,-50,0.0001355
-12.5,-49,0.0001650
-12.5,-48,0.0001999
-12.5,-47,0.0002409
-12.5,-46,0.0002906
-12.5,-45,0.0005151
-12.5,-44,0.0029353
-12.5,-43,0.0068676
-12.5,-42,0.0059131
-12.5,-41,0.0077597
-12.5,-40,0.0038179
-12.5,-39,0.0044333
-12.5,-38,0.0092570
-12.5,-37,0.0045213
-12.5,-36,0.0018357
-12.5,-35,0.0057815
-12.5,-34,0.0122026
-12.5,-33,0.0065157
-12.5,-32,0.0075904
-12.5,-31,0.0151118
-12.5,-30,0.0081892
-12.5,-29,0.0095589
-12.5,-28,0.0187988
-12.5,-27,0.0097114
-12.5,-26,0.0045573
-12.5,-25,0.0125136
-12.5,-24,0.0254475
-12.5,-23,0.0137668
-12.5,-22,0.0163978
-12.5,-21,0.0324527
-12.5,-20,0.0162479
-12.5,-19,0.0070468
-12.5,-18,0.0223519
-12.5,-17,0.0472870
-12.5,-16,0.0243729
-12.5,-15,0.0329344
-12.5,-14,0.0698429
-12.5,-13,0.0318879
-12.5,-12,0.0099565
-12.5,-11,0.0308489
-12.5,-10,0.0664139
-12.5,-9,0.0318004
-12.5,-8,0.0244993
-12.5,-7,0.0471596
-12.5,-6,0.0225056
-12.5,-5,0.0073736
-12.5,-4,0.0166624
-12.5,-3,0.0329983
-12.5,-2,0.0161458
-12.5,-1,0.0052333
-12.5,0,0.0008464
-12.5,1,0.0045423
-12.5,2,0.0110856
-12.5,3,0.0214160
-12.5,4,0.0104683
-12.5,5,0.0037462
-12.5,6,0.0081360
-12.5,7,0.0158734
-12.5,8,0.0079154
-12.5,9,0.0067838
-12.5,10,0.0127676
-12.5,11,0.0059921
-12.5,12,0.0018421
-12.5,13,0.0046742
-12.5,14,0.0096548
-12.5,15,0.0045822
-12.5,16,0.0039426
-12.5,17,0.0079115
-12.5,18,0.0035016
-12.5,19,0.0008151
-12.5,20,0.0027658
-12.5,21,0.0061621
-12.5,22,0.0027840
-12.5,23,0.0024162
-12.5,24,0.0051727
-12.5,25,0.0021837
-12.5,26,0.0003726
-12.5,27,0.0017628
-12.5,28,0.0041580
-12.5,29,0.0018231
-12.5,30,0.0016002
-12.5,31,0.0035655
-12.5,32,0.0014693
-12.5,33,0.0002033
-12.5,34,0.0012108
-12.5,35,0.0029345
-12.5,36,0.0012017
-12.5,37,0.0000898
-12.5,38,0.0000080
-12.5,39,0.0000054
-12.5,40,0.0000041
-12.5,41,0.0000031
-12.5,42,0.0000023
-12.5,43,0.0000017
-12.5,44,0.0000013
-12.5,45,0.0000010
-12.5,46,0.0000007
-12.5,47,0.0000005
-12.5,48,0.0000004
-12.5,49,0.0000003
-12.5,50,0.0000002
-12.5,51,0.0000001
-12.5,52,0.0000001
-12.5,53,0.0000001
-12.5,54,0.0000001
-12.5,55,0.0000000
-12.5,56,0.0000000
-12.5,57,0.0000000
-12.5,58,0.0000000
-12.5,59,0.0000000
-12.5,60,0.0000000
-12.5,61,0.0000000
-12.5,62,0.0000000
-12.5,63,0.0000000
-12.5,64,0.0000000
-12.5,65,0.0000000
-12.5,66,0.0000000
-12.5,67,0.0000000
-12.5,68,0.0000000
-12.5,69,0.0000000
-12.5,70,0.0000000
-12.5,71,0.0000000
-12.5,72,0.0000000
-12.5,73,0.0000000
-12.5,74,0.0000000
-12.0,-75,0.0000002
-12.0,-74,0.0000002
-12.0,-73,0.0000003
-12.0,-72,0.0000004
-12.0,-71,0.0000006
-12.0,-70,0.0000008
-12.0,-69,0.0000010
-12.0,-68,0.0000014
-12.0,-67,0.0000019
-12.0,-66,0.0000025
-12.0,-65,0.0000034
-12.0,-64,0.0000045
-12.0,-63,0.0000059
-12.0,-62,0.0000077
-12.0,-61,0.0000100
-12.0,-60,0.0000129
-12.0,-59,0.0000166
-12.0,-58,0.0000213
-12.0,-57,0.0000271
-12.0,-56,0.0000344
-12.0,-55,0.0000434
-12.0,-54,0.0000544
-12.0,-53,0.0000679
-12.0,-52,0.0000842
-12.0,-51,0.0001039
-12.0,-50,0.0001276
-12.0,-49,0.0001558
-12.0,-48,0.0001893
-12.0,-47,0.0002287
-12.0,-46,0.0002768
-12.0,-45,0.0005018
-12.0,-44,0.0029514
-12.0,-43,0.0069331
-12.0,-42,0.0059609
-12.0,-41,0.0078258
-12.0,-40,0.0038310
-12.0,-39,0.0044470
-12.0,-38,0.0093221
-12.0,-37,0.0045303
-12.0,-36,0.0018115
-12.0,-35,0.0057917
-12.0,-34,0.0122710
-12.0,-33,0.0065306
-12.0,-32,0.0076063
-12.0,-31,0.0151838
-12.0,-30,0.0082126
-12.0,-29,0.0095817
-12.0,-28,0.0188716
-12.0,-27,0.0097472
-12.0,-26,0.0045740
-12.0,-25,0.0125427
-12.0,-24,0.0254942
-12.0,-23,0.0138187
-12.0,-22,0.0164129
-12.0,-21,0.0324081
-12.0,-20,0.0162957
-12.0,-19,0.0071415
-12.0,-18,0.0221986
-12.0,-17,0.0467310
-12.0,-16,0.0241781
-12.0,-15,0.0319437
-12.0,-14,0.0671995
-12.0,-13,0.0309537
-12.0,-12,0.0094230
-12.0,-11,0.0313818
-12.0,-10,0.0681289
-12.0,-9,0.0323855
-12.0,-8,0.0245125
-12.0,-7,0.0473773
-12.0,-6,0.0225057
-12.0,-5,0.0072403
-12.0,-4,0.0165211
-12.0,-3,0.0328496
-12.0,-2,0.0160409
-12.0,-1,0.0051617
-12.0,0,0.0008085
-12.0,1,0.0045006
-12.0,2,0.0109998
-12.0,3,0.0212531
-12.0,4,0.0104031
-12.0,5,0.0037414
-12.0,6,0.0080821
-12.0,7,0.0157314
-12.0,8,0.0078663
-12.0,9,0.0067401
-12.0,10,0.0126403
-12.0,11,0.0059553
-12.0,12,0.0018596
-12.0,13,0.0046436
-12.0,14,0.0095419
-12.0,15,0.0045461
-12.0,16,0.0039100
-12.0,17,0.0078066
-12.0,18,0.0034694
-12.0,19,0.0008260
-12.0,20,0.0027368
-12.0,21,0.0060662
-12.0,22,0.0027488
-12.0,23,0.0023839
-12.0,24,0.0050834
-12.0,25,0.0021516
-12.0,26,0.0003746
-12.0,27,0.0017341
-12.0,28,0.0040778
-12.0,29,0.0017905
-12.0,30,0.0015704
-12.0,31,0.0034923
-12.0,32,0.0014406
-12.0,33,0.0002014
-12.0,34,0.0011857
-12.0,35,0.0028709
-12.0,36,0.0012446
-12.0,37,0.0011024
-12.0,38,0.0024954
-12.0,39,0.0010195
-12.0,40,0.0000731
-12.0,41,0.0000042
-12.0,42,0.0000026
-12.0,43,0.0000019
-12.0,44,0.0000014
-12.0,45,0.0000011
-12.0,46,0.0000008
-12.0,47,0.0000006
-12.0,48,0.0000004
-12.0,49,0.0000003
-12.0,50,0.0000002
-12.0,51,0.0000002
-12.0,52,0.0000001
-12.0,53,0.0000001
-12.0,54,0.0000001
-12.0,55,0.0000000
-12.0,56,0.0000000
-12.0,57,0.0000000
-12.0,58,0.0000000
-12.0,59,0.0000000
-12.0,60,0.0000000
-12.0,61,0.0000000
-12.0,62,0.0000000
-12.0,63,0.0000000
-12.0,64,0.0000000
-12.0,65,0.0000000
-12.0,66,0.0000000
-12.0,67,0.0000000
-12.0,68,0.0000000
-12.0,69,0.0000000
-12.0,70,0.0000000
-12.0,71,0.0000000
-12.0,72,0.0000000
-12.0,73,0.0000000
-12.0,74,0.0000000
-11.5,-75,0.0000001
-11.5,-74,0.0000002
-11.5,-73,0.0000003
-11.5,-72,0.0000004
-11.5,-71,0.0000005
-11.5,-70,0.0000007
-11.5,-69,0.0000009
-11.5,-68,0.0000013
-11.5,-67,0.0000017
-11.5,-66,0.0000023
-11.5,-65,0.0000030
-11.5,-64,0.0000040
-11.5,-63,0.0000053
-11.5,-62,0.0000070
-11.5,-61,0.0000091
-11.5,-60,0.0000118
-11.5,-59,0.0000152
-11.5,-58,0.0000195
-11.5,-57,0.0000250
-11.5,-56,0.0000317
-11.5,-55,0.0000401
-11.5,-54,0.0000505
-11.5,-53,0.0000631
-11.5,-52,0.0000785
-11.5,-51,0.0000972
-11.5,-50,0.0001196
-11.5,-49,0.0001465
-11.5,-48,0.0001784
-11.5,-47,0.0002161
-11.5,-46,0.0002623
-11.5,-45,0.0004871
-11.5,-44,0.0029585
-11.5,-43,0.0069771
-11.5,-42,0.0059900
-11.5,-41,0.0078674
-11.5,-40,0.0038318
-11.5,-39,0.0044463
-11.5,-38,0.0093574
-11.5,-37,0.0045242
-11.5,-36,0.0017804
-11.5,-35,0.0057822
-11.5,-34,0.0122993
-11.5,-33,0.0065229
-11.5,-32,0.0075960
-11.5,-31,0.0152058
-11.5,-30,0.0082069
-11.5,-29,0.0095712
-11.5,-28,0.0188828
-11.5,-27,0.0097481
-11.5,-26,0.0045709
-11.5,-25,0.0125295
-11.5,-24,0.0254624
-11.5,-23,0.0138244
-11.5,-22,0.0163782
-11.5,-21,0.0322752
-11.5,-20,0.0162940
-11.5,-19,0.0072106
-11.5,-18,0.0220079
-11.5,-17,0.0461167
-11.5,-16,0.0239575
-11.5,-15,0.0310972
-11.5,-14,0.0649453
-11.5,-13,0.0301667
-11.5,-12,0.0097363
-11.5,-11,0.0323470
-11.5,-10,0.0708483
-11.5,-9,0.0334085
-11.5,-8,0.0247238
-11.5,-7,0.0479678
-11.5,-6,0.0226737
-11.5,-5,0.0071483
-11.5,-4,0.0164818
-11.5,-3,0.0329132
-11.5,-2,0.0160347
-11.5,-1,0.0051155
-11.5,0,0.0007767
-11.5,1,0.0044799
-11.5,2,0.0109762
-11.5,3,0.0212171
-11.5,4,0.0103974
-11.5,5,0.0037548
-11.5,6,0.0080738
-11.5,7,0.0156831
-11.5,8,0.0078625
-11.5,9,0.0067351
-11.5,10,0.0125887
-11.5,11,0.0059534
-11.5,12,0.0018870
-11.5,13,0.0046404
-11.5,14,0.0094870
-11.5,15,0.0045374
-11.5,16,0.0039010
-11.5,17,0.0077495
-11.5,18,0.0034584
-11.5,19,0.0008419
-11.5,20,0.0027248
-11.5,21,0.0060080
-11.5,22,0.0027309
-11.5,23,0.0023666
-11.5,24,0.0050259
-11.5,25,0.0021331
-11.5,26,0.0003791
-11.5,27,0.0017163
-11.5,28,0.0040232
-11.5,29,0.0017692
-11.5,30,0.0015505
-11.5,31,0.0034409
-11.5,32,0.0014210
-11.5,33,0.0002008
-11.5,34,0.0011680
-11.5,35,0.0028247
-11.5,36,0.0012252
-11.5,37,0.0010845
-11.5,38,0.0024531
-11.5,39,0.0010025
-11.5,40,0.0000724
-11.5,41,0.0000045
-11.5,42,0.0000028
-11.5,43,0.0000021
-11.5,44,0.0000016
-11.5,45,0.0000012
-11.5,46,0.0000009
-11.5,47,0.0000006
-11.5,48,0.0000005
-11.5,49,0.0000003
-11.5,50,0.0000002
-11.5,51,0.0000002
-11.5,52,0.0000001
-11.5,53,0.0000001
-11.5,54,0.0000001
-11.5,55,0.0000000
-11.5,56,0.0000000
-11.5,57,0.0000000
-11.5,58,0.0000000
-11.5,59,0.0000000
-11.5,60,0.0000000
-11.5,61,0.0000000
-11.5,62,0.0000000
-11.5,63,0.0000000
-11.5,64,0.0000000
-11.5,65,0.0000000
-11.5,66,0.0000000
-11.5,67,0.0000000
-11.5,68,0.0000000
-11.5,69,0.0000000
-11.5,70,0.0000000
-11.5,71,0.0000000
-11.5,72,0.0000000
-11.5,73,0.0000000
-11.5,74,0.0000000
-11.0,-75,0.0000001
-11.0,-74,0.0000002
-11.0,-73,0.0000002
-11.0,-72,0.0000003
-11.0,-71,0.0000004
-11.0,-70,0.0000006
-11.0,-69,0.0000008
-11.0,-68,0.0000011
-11.0,-67,0.0000015
-11.0,-66,0.0000020
-11.0,-65,0.0000026
-11.0,-64,0.0000035
-11.0,-63,0.0000047
-11.0,-62,0.0000061
-11.0,-61,0.0000080
-11.0,-60,0.0000104
-11.0,-59,0.0000135
-11.0,-58,0.0000174
-11.0,-57,0.0000223
-11.0,-56,0.0000284
-11.0,-55,0.0000360
-11.0,-54,0.0000454
-11.0,-53,0.0000569
-11.0,-52,0.0000710
-11.0,-51,0.0000881
-11.0,-50,0.0001087
-11.0,-49,0.0001335
-11.0,-48,0.0001630
-11.0,-47,0.0001980
-11.0,-46,0.0002411
-11.0,-45,0.0004591
-11.0,-44,0.0028807
-11.0,-43,0.0068194
-11.0,-42,0.0058463
-11.0,-41,0.0076816
-11.0,-40,0.0037223
-11.0,-39,0.0043176
-11.0,-38,0.0091222
-11.0,-37,0.0043876
-11.0,-36,0.0016980
-11.0,-35,0.0056056
-11.0,-34,0.0119718
-11.0,-33,0.0063258
-11.0,-32,0.0073653
-11.0,-31,0.0147878
-11.0,-30,0.0079623
-11.0,-29,0.0092828
-11.0,-28,0.0183486
-11.0,-27,0.0094646
-11.0,-26,0.0044312
-11.0,-25,0.0121535
-11.0,-24,0.0247004
-11.0,-23,0.0134293
-11.0,-22,0.0158744
-11.0,-21,0.0312294
-11.0,-20,0.0158243
-11.0,-19,0.0070661
-11.0,-18,0.0212155
-11.0,-17,0.0442669
-11.0,-16,0.0230922
-11.0,-15,0.0295455
-11.0,-14,0.0612948
-11.0,-13,0.0286997
-11.0,-12,0.0098867
-11.0,-11,0.0359503
-11.0,-10,0.0759689
-11.0,-9,0.0354963
-11.0,-8,0.0254828
-11.0,-7,0.0495983
-11.0,-6,0.0233204
-11.0,-5,0.0071892
-11.0,-4,0.0167602
-11.0,-3,0.0336240
-11.0,-2,0.0163379
-11.0,-1,0.0051603
-11.0,0,0.0007601
-11.0,1,0.0045380
-11.0,2,0.0111574
-11.0,3,0.0215844
-11.0,4,0.0105868
-11.0,5,0.0038356
-11.0,6,0.0082162
-11.0,7,0.0159316
-11.0,8,0.0080066
-11.0,9,0.0068566
-11.0,10,0.0127756
-11.0,11,0.0060638
-11.0,12,0.0019496
-11.0,13,0.0047249
-11.0,14,0.0096121
-11.0,15,0.0046150
-11.0,16,0.0039663
-11.0,17,0.0078399
-11.0,18,0.0035135
-11.0,19,0.0008744
-11.0,20,0.0027648
-11.0,21,0.0060641
-11.0,22,0.0027652
-11.0,23,0.0023946
-11.0,24,0.0050640
-11.0,25,0.0021554
-11.0,26,0.0003912
-11.0,27,0.0017314
-11.0,28,0.0040450
-11.0,29,0.0017817
-11.0,30,0.0015602
-11.0,31,0.0034548
-11.0,32,0.0014285
-11.0,33,0.0002042
-11.0,34,0.0011726
-11.0,35,0.0028319
-11.0,36,0.0012290
-11.0,37,0.0010872
-11.0,38,0.0024573
-11.0,39,0.0010046
-11.0,40,0.0000731
-11.0,41,0.0000050
-11.0,42,0.0000032
-11.0,43,0.0000024
-11.0,44,0.0000018
-11.0,45,0.0000013
-11.0,46,0.0000010
-11.0,47,0.0000007
-11.0,48,0.0000005
-11.0,49,0.0000004
-11.0,50,0.0000003
-11.0,51,0.0000002
-11.0,52,0.0000002
-11.0,53,0.0000001
-11.0,54,0.0000001
-11.0,55,0.0000001
-11.0,56,0.0000000
-11.0,57,0.0000000
-11.0,58,0.0000000
-11.0,59,0.0000000
-11.0,60,0.0000000
-11.0,61,0.0000000
-11.0,62,0.0000000
-11.0,63,0.0000000
-11.0,64,0.0000000
-11.0,65,0.0000000
-11.0,66,0.0000000
-11.0,67,0.0000000
-11.0,68,0.0000000
-11.0,69,0.0000000
-11.0,70,0.0000000
-11.0,71,0.0000000
-11.0,72,0.0000000
-11.0,73,0.0000000
-11.0,74,0.0000000
-10.5,-75,0.0000001
-10.5,-74,0.0000001
-10.5,-73,0.0000002
-10.5,-72,0.0000003
-10.5,-71,0.0000004
-10.5,-70,0.0000005
-10.5,-69,0.0000007
-10.5,-68,0.0000009
-10.5,-67,0.0000013
-10.5,-66,0.0000017
-10.5,-65,0.0000023
-10.5,-64,0.0000030
-10.5,-63,0.0000040
-10.5,-62,0.0000053
-10.5,-61,0.0000070
-10.5,-60,0.0000091
-10.5,-59,0.0000118
-10.5,-58,0.0000152
-10.5,-57,0.0000196
-10.5,-56,0.0000250
-10.5,-55,0.0000318
-10.5,-54,0.0000402
-10.5,-53,0.0000505
-10.5,-52,0.0000631
-10.5,-51,0.0000786
-10.5,-50,0.0000972
-10.5,-49,0.0001197
-10.5,-48,0.0001465
-10.5,-47,0.0001785
-10.5,-46,0.0002181
-10.5,-45,0.0004264
-10.5,-44,0.0027639
-10.5,-43,0.0065673
-10.5,-42,0.0056222
-10.5,-41,0.0073899
-10.5,-40,0.0035629
-10.5,-39,0.0041309
-10.5,-38,0.0087619
-10.5,-37,0.0041919
-10.5,-36,0.0015942
-10.5,-35,0.0053535
-10.5,-34,0.0114805
-10.5,-33,0.0060429
-10.5,-32,0.0070348
-10.5,-31,0.0141682
-10.5,-30,0.0076086
-10.5,-29,0.0088678
-10.5,-28,0.0175653
-10.5,-27,0.0090504
-10.5,-26,0.0042277
-10.5,-25,0.0116125
-10.5,-24,0.0236095
-10.5,-23,0.0128504
-10.5,-22,0.0151599
-10.5,-21,0.0297820
-10.5,-20,0.0151419
-10.5,-19,0.0068177
-10.5,-18,0.0201692
-10.5,-17,0.0419186
-10.5,-16,0.0219580
-10.5,-15,0.0277588
-10.5,-14,0.0572347
-10.5,-13,0.0270059
-10.5,-12,0.0099700
-10.5,-11,0.0414675
-10.5,-10,0.0832739
-10.5,-9,0.0384759
-10.5,-8,0.0263791
-10.5,-7,0.0514278
-10.5,-6,0.0240437
-10.5,-5,0.0072300
-10.5,-4,0.0170520
-10.5,-3,0.0343781
-10.5,-2,0.0166550
-10.5,-1,0.0052005
-10.5,0,0.0007439
-10.5,1,0.0045912
-10.5,2,0.0113396
-10.5,3,0.0219613
-10.5,4,0.0107785
-10.5,5,0.0039144
-10.5,6,0.0083593
-10.5,7,0.0161854
-10.5,8,0.0081524
-10.5,9,0.0069794
-10.5,10,0.0129664
-10.5,11,0.0061760
-10.5,12,0.0020128
-10.5,13,0.0048110
-10.5,14,0.0097404
-10.5,15,0.0046944
-10.5,16,0.0040332
-10.5,17,0.0079327
-10.5,18,0.0035702
-10.5,19,0.0009079
-10.5,20,0.0028063
-10.5,21,0.0061220
-10.5,22,0.0028008
-10.5,23,0.0024237
-10.5,24,0.0051034
-10.5,25,0.0021787
-10.5,26,0.0004041
-10.5,27,0.0017473
-10.5,28,0.0040675
-10.5,29,0.0017948
-10.5,30,0.0015704
-10.5,31,0.0034692
-10.5,32,0.0014364
-10.5,33,0.0002079
-10.5,34,0.0011775
-10.5,35,0.0028393
